index,num_samples,indices,type
773,2,"[7201, 4395]",half_random
774,2,"[4207, 4921]",sim_dissim
775,2,"[6597, 2217]",random
776,2,"[6192, 1819]",half_random
777,2,"[4514, 6037]",sim_dissim
778,2,"[1152, 7254]",random
779,2,"[3857, 1029]",half_random
780,2,"[2003, 3715]",sim_dissim
781,2,"[5674, 2951]",random
782,2,"[846, 4678]",half_random
783,2,"[4255, 3118]",sim_dissim
784,2,"[6750, 3076]",random
785,2,"[1899, 7157]",half_random
786,2,"[2783, 6389]",sim_dissim
787,2,"[6720, 4197]",random
788,2,"[356, 3064]",half_random
789,2,"[8212, 2461]",sim_dissim
790,2,"[5205, 7507]",random
791,2,"[1262, 560]",half_random
792,2,"[1916, 1907]",sim_dissim
793,2,"[6535, 3474]",random
794,2,"[631, 8200]",half_random
795,2,"[5543, 4514]",sim_dissim
796,2,"[3954, 5781]",random
797,2,"[2912, 7505]",half_random
798,2,"[3898, 5260]",sim_dissim
799,2,"[6511, 8206]",random
800,2,"[3684, 1983]",half_random
801,2,"[1843, 7091]",sim_dissim
802,2,"[2574, 1397]",random
803,2,"[2740, 2218]",half_random
804,2,"[7849, 1907]",sim_dissim
805,2,"[7196, 670]",random
806,2,"[3220, 1678]",half_random
807,2,"[4931, 1417]",sim_dissim
808,2,"[4269, 5450]",random
809,2,"[5029, 2445]",half_random
810,2,"[6619, 8212]",sim_dissim
811,2,"[7169, 7853]",random
812,2,"[349, 7996]",half_random
813,2,"[124, 5502]",sim_dissim
814,2,"[5532, 1787]",random
815,2,"[3528, 8122]",half_random
816,2,"[2313, 669]",sim_dissim
817,2,"[5475, 8129]",random
818,2,"[4101, 4323]",half_random
819,2,"[2716, 4931]",sim_dissim
820,2,"[626, 5841]",random
821,2,"[759, 1348]",half_random
822,2,"[1338, 5447]",sim_dissim
823,2,"[1736, 2886]",random
824,2,"[1764, 2662]",half_random
825,2,"[5173, 4684]",sim_dissim
826,2,"[6469, 3162]",random
827,2,"[4761, 7267]",half_random
828,2,"[2591, 4514]",sim_dissim
829,2,"[1039, 2273]",random
830,2,"[2113, 5980]",half_random
831,2,"[8132, 181]",sim_dissim
832,2,"[8033, 3268]",random
833,2,"[2103, 6060]",half_random
834,2,"[4083, 4712]",sim_dissim
835,2,"[1600, 6486]",random
836,2,"[2177, 4226]",half_random
837,2,"[1250, 4874]",sim_dissim
838,2,"[198, 768]",random
839,2,"[5592, 4289]",half_random
840,2,"[3559, 3542]",sim_dissim
841,2,"[413, 429]",random
842,2,"[3672, 4219]",half_random
843,2,"[2156, 4927]",sim_dissim
844,2,"[7193, 914]",random
845,2,"[6092, 1137]",half_random
846,2,"[1866, 7444]",sim_dissim
847,2,"[386, 3401]",random
848,2,"[4832, 781]",half_random
849,2,"[5282, 5447]",sim_dissim
850,2,"[625, 3274]",random
851,2,"[7205, 3825]",half_random
852,2,"[3613, 4868]",sim_dissim
853,2,"[1103, 8284]",random
854,2,"[1334, 3361]",half_random
855,2,"[4083, 1907]",sim_dissim
856,2,"[6419, 1222]",random
857,2,"[3041, 5109]",half_random
858,2,"[4514, 7752]",sim_dissim
859,2,"[330, 1167]",random
860,2,"[4779, 6831]",half_random
861,2,"[3613, 3791]",sim_dissim
862,2,"[5162, 7583]",random
863,2,"[7179, 1181]",half_random
864,2,"[7444, 3669]",sim_dissim
865,2,"[3335, 5233]",random
866,2,"[4241, 5043]",half_random
867,2,"[2299, 1843]",sim_dissim
868,2,"[6017, 4784]",random
869,2,"[4031, 4426]",half_random
870,2,"[7444, 2591]",sim_dissim
871,2,"[8323, 3549]",random
872,2,"[2601, 8317]",half_random
873,2,"[6503, 7817]",sim_dissim
874,2,"[8216, 5560]",random
875,2,"[4896, 8297]",half_random
876,2,"[1062, 3898]",sim_dissim
877,2,"[1453, 4467]",random
878,2,"[1248, 5376]",half_random
879,2,"[463, 4912]",sim_dissim
880,2,"[1613, 159]",random
881,2,"[6365, 2656]",half_random
882,2,"[3613, 8227]",sim_dissim
883,2,"[3486, 4267]",random
884,2,"[7414, 6605]",half_random
885,2,"[3376, 3554]",sim_dissim
886,2,"[4785, 2764]",random
887,2,"[6771, 4471]",half_random
888,2,"[435, 340]",sim_dissim
889,2,"[7740, 4514]",random
890,2,"[5052, 4637]",half_random
891,2,"[7087, 3318]",sim_dissim
892,2,"[1643, 8131]",random
893,2,"[3878, 2357]",half_random
894,2,"[7243, 3542]",sim_dissim
895,2,"[5981, 1755]",random
896,2,"[7006, 2687]",half_random
897,2,"[435, 1060]",sim_dissim
898,2,"[2441, 1034]",random
899,2,"[8143, 5739]",half_random
900,2,"[7444, 6592]",sim_dissim
901,2,"[2454, 351]",random
902,2,"[8114, 4396]",half_random
903,2,"[4889, 4146]",sim_dissim
904,2,"[6351, 4081]",random
905,2,"[3478, 1702]",half_random
906,2,"[4255, 4207]",sim_dissim
907,2,"[931, 5224]",random
908,2,"[2059, 3122]",half_random
909,2,"[340, 4238]",sim_dissim
910,2,"[445, 855]",random
911,2,"[5845, 2811]",half_random
912,2,"[4921, 8150]",sim_dissim
913,2,"[8193, 4676]",random
914,2,"[2115, 3458]",half_random
915,2,"[583, 4353]",sim_dissim
916,2,"[2718, 2418]",random
917,2,"[7705, 1153]",half_random
918,2,"[5745, 4868]",sim_dissim
919,2,"[7755, 7826]",random
920,2,"[3555, 2278]",half_random
921,2,"[563, 2619]",sim_dissim
922,2,"[1580, 7954]",random
923,2,"[7444, 4431]",half_random
924,2,"[1737, 563]",sim_dissim
925,2,"[7889, 8350]",random
926,2,"[4722, 2423]",half_random
927,2,"[4207, 5447]",sim_dissim
928,2,"[7551, 7967]",random
929,2,"[1657, 7231]",half_random
930,2,"[6988, 5510]",sim_dissim
931,2,"[2798, 1379]",random
932,2,"[6477, 5503]",half_random
933,2,"[5450, 4514]",sim_dissim
934,2,"[6719, 2500]",random
935,2,"[5738, 8242]",half_random
936,2,"[4845, 4712]",sim_dissim
937,2,"[7014, 3624]",random
938,2,"[2790, 7277]",half_random
939,2,"[181, 6592]",sim_dissim
940,2,"[8340, 1196]",random
941,2,"[2757, 6830]",half_random
942,2,"[5878, 3542]",sim_dissim
943,2,"[2004, 3803]",random
944,2,"[3838, 8104]",half_random
945,2,"[7444, 6374]",sim_dissim
946,2,"[2232, 5561]",random
947,2,"[5902, 4727]",half_random
948,2,"[827, 5326]",sim_dissim
949,2,"[2600, 1362]",random
950,2,"[6069, 5820]",half_random
951,2,"[3110, 4874]",sim_dissim
952,2,"[5218, 1878]",random
953,2,"[8135, 3461]",half_random
954,2,"[7222, 3715]",sim_dissim
955,2,"[6362, 5165]",random
956,2,"[5446, 3528]",half_random
957,2,"[3325, 4207]",sim_dissim
958,2,"[5798, 6419]",random
959,2,"[1383, 4471]",half_random
960,2,"[7444, 2299]",sim_dissim
961,2,"[7796, 4792]",random
962,2,"[522, 1560]",half_random
963,2,"[4712, 5588]",sim_dissim
964,2,"[1406, 2802]",random
965,2,"[3767, 7604]",half_random
966,2,"[5968, 463]",sim_dissim
967,2,"[771, 7631]",random
968,2,"[3782, 7319]",half_random
969,2,"[8316, 4921]",sim_dissim
970,2,"[3876, 4778]",random
971,2,"[647, 4736]",half_random
972,2,"[6014, 181]",sim_dissim
973,2,"[2159, 6938]",random
974,2,"[6326, 30]",half_random
975,2,"[3715, 4868]",sim_dissim
976,2,"[3594, 2921]",random
977,2,"[4588, 752]",half_random
978,2,"[5173, 3087]",sim_dissim
979,2,"[2433, 3461]",random
980,2,"[6537, 2518]",half_random
981,2,"[4259, 5173]",sim_dissim
982,2,"[3813, 7391]",random
983,2,"[3195, 5261]",half_random
984,2,"[5555, 4255]",sim_dissim
985,2,"[1009, 1517]",random
986,2,"[3345, 7804]",half_random
987,2,"[4514, 4606]",sim_dissim
988,2,"[8311, 2539]",random
989,2,"[6782, 5714]",half_random
990,2,"[2156, 886]",sim_dissim
991,2,"[2107, 3916]",random
992,2,"[5121, 1310]",half_random
993,2,"[6962, 1200]",sim_dissim
994,2,"[6864, 5603]",random
995,2,"[5223, 6148]",half_random
996,2,"[3715, 6389]",sim_dissim
997,2,"[860, 5054]",random
998,2,"[3789, 422]",half_random
999,2,"[1461, 181]",sim_dissim
1000,2,"[3728, 1994]",random
1001,2,"[1842, 7526]",half_random
1002,2,"[1417, 4712]",sim_dissim
1003,2,"[1985, 6936]",random
1004,2,"[8231, 2710]",half_random
1005,2,"[2270, 5968]",sim_dissim
1006,2,"[8374, 5598]",random
1007,2,"[7579, 1874]",half_random
1008,2,"[3325, 3118]",sim_dissim
1009,2,"[4719, 8057]",random
1010,2,"[2233, 5324]",half_random
1011,2,"[5173, 243]",sim_dissim
1012,2,"[8260, 2928]",random
1013,2,"[5720, 6667]",half_random
1014,2,"[7444, 2641]",sim_dissim
1015,2,"[2547, 3198]",random
1016,2,"[2466, 6413]",half_random
1017,2,"[3110, 4514]",sim_dissim
1018,2,"[7294, 6010]",random
1019,2,"[1764, 6850]",half_random
1020,2,"[1483, 5640]",sim_dissim
1021,2,"[8221, 3542]",random
1022,2,"[4502, 8056]",half_random
1023,2,"[4259, 5502]",sim_dissim
1024,2,"[1732, 2800]",random
1025,2,"[888, 7835]",half_random
1026,2,"[4921, 1866]",sim_dissim
1027,2,"[430, 2272]",random
1028,2,"[5733, 5147]",half_random
1029,2,"[181, 2477]",sim_dissim
1030,2,"[4068, 1778]",random
1031,2,"[2568, 5091]",half_random
1032,2,"[3342, 4152]",sim_dissim
1033,2,"[6340, 6407]",random
1034,2,"[7762, 7232]",half_random
1035,2,"[6302, 3715]",sim_dissim
1036,2,"[7779, 2028]",random
1037,2,"[7888, 2738]",half_random
1038,2,"[7503, 2156]",sim_dissim
1039,2,"[2609, 2215]",random
1040,2,"[5195, 4360]",half_random
1041,2,"[7222, 1472]",sim_dissim
1042,2,"[6470, 7139]",random
1043,2,"[7764, 4421]",half_random
1044,2,"[4208, 7444]",sim_dissim
1045,2,"[390, 4784]",random
1046,2,"[6308, 2959]",half_random
1047,2,"[2319, 3325]",sim_dissim
1048,2,"[2511, 1292]",random
1049,2,"[2789, 3291]",half_random
1050,2,"[5447, 7622]",sim_dissim
1051,2,"[4234, 4665]",random
1052,2,"[5015, 2175]",half_random
1053,2,"[2156, 8316]",sim_dissim
1054,2,"[6229, 6754]",random
1055,2,"[1435, 5313]",half_random
1056,2,"[5173, 4207]",sim_dissim
1057,2,"[7786, 7550]",random
1058,2,"[5456, 7709]",half_random
1059,2,"[181, 5763]",sim_dissim
1060,2,"[8029, 6955]",random
1061,2,"[6494, 652]",half_random
1062,2,"[4255, 4336]",sim_dissim
1063,2,"[575, 6015]",random
1064,2,"[76, 2580]",half_random
1065,2,"[5630, 2156]",sim_dissim
1066,2,"[512, 5232]",random
1067,2,"[6818, 5608]",half_random
1068,2,"[4278, 181]",sim_dissim
1069,2,"[98, 140]",random
1070,2,"[7632, 6128]",half_random
1071,2,"[2752, 5260]",sim_dissim
1072,2,"[4258, 6911]",random
1073,2,"[6845, 6285]",half_random
1074,2,"[3715, 5564]",sim_dissim
1075,2,"[2051, 1634]",random
1076,2,"[7700, 2132]",half_random
1077,2,"[3613, 7087]",sim_dissim
1078,2,"[3154, 8148]",random
1079,2,"[3896, 5785]",half_random
1080,2,"[3325, 7931]",sim_dissim
1081,2,"[5553, 7298]",random
1082,2,"[440, 794]",half_random
1083,2,"[2716, 7444]",sim_dissim
1084,2,"[485, 5431]",random
1085,2,"[5972, 126]",half_random
1086,2,"[4449, 6265]",sim_dissim
1087,2,"[5501, 6674]",random
1088,2,"[4795, 5101]",half_random
1089,2,"[181, 4238]",sim_dissim
1090,2,"[1791, 7656]",random
1091,2,"[8121, 4043]",half_random
1092,2,"[2319, 4514]",sim_dissim
1093,2,"[7641, 4614]",random
1094,2,"[5583, 7958]",half_random
1095,2,"[3318, 6564]",sim_dissim
1096,2,"[8169, 1756]",random
1097,2,"[1764, 6397]",half_random
1098,2,"[5326, 5564]",sim_dissim
1099,2,"[4788, 2029]",random
1100,2,"[8048, 7098]",half_random
1101,2,"[4736, 7444]",sim_dissim
1102,2,"[6417, 6276]",random
1103,2,"[6704, 2337]",half_random
1104,2,"[7444, 7920]",sim_dissim
1105,2,"[827, 3715]",random
1106,2,"[7125, 3608]",half_random
1107,2,"[4684, 3613]",sim_dissim
1108,2,"[8231, 6562]",random
1109,2,"[5055, 248]",half_random
1110,2,"[5139, 220]",sim_dissim
1111,2,"[3028, 4690]",random
1112,2,"[3671, 5218]",half_random
1113,2,"[4146, 8142]",sim_dissim
1114,2,"[6560, 5255]",random
1115,2,"[6791, 4137]",half_random
1116,2,"[4622, 4514]",sim_dissim
1117,2,"[1308, 3233]",random
1118,2,"[2098, 6294]",half_random
1119,2,"[3613, 7218]",sim_dissim
1120,2,"[772, 42]",random
1121,2,"[4649, 3771]",half_random
1122,2,"[181, 7087]",sim_dissim
1123,2,"[750, 1602]",random
1124,2,"[6245, 3806]",half_random
1125,2,"[181, 3987]",sim_dissim
1126,2,"[3019, 4717]",random
1127,2,"[1703, 5067]",half_random
1128,2,"[7980, 181]",sim_dissim
1129,2,"[3511, 3290]",random
1130,2,"[6147, 1044]",half_random
1131,2,"[3376, 8393]",sim_dissim
1132,2,"[5823, 3243]",random
1133,2,"[2445, 1179]",half_random
1134,2,"[271, 4255]",sim_dissim
1135,2,"[1237, 536]",random
1136,2,"[2110, 3693]",half_random
1137,2,"[7503, 2752]",sim_dissim
1138,2,"[6637, 654]",random
1139,2,"[2137, 5017]",half_random
1140,2,"[8212, 6110]",sim_dissim
1141,2,"[3884, 904]",random
1142,2,"[2589, 1863]",half_random
1143,2,"[209, 7444]",sim_dissim
1144,2,"[6826, 7319]",random
1145,2,"[4897, 3736]",half_random
1146,2,"[3376, 2785]",sim_dissim
1147,2,"[2553, 2724]",random
1148,2,"[2765, 4084]",half_random
1149,2,"[6564, 4146]",sim_dissim
1150,2,"[2476, 6251]",random
1151,2,"[8222, 6874]",half_random
1152,2,"[5282, 959]",sim_dissim
1153,2,"[6940, 6682]",random
1154,2,"[3102, 5624]",half_random
1155,2,"[4514, 3669]",sim_dissim
1156,2,"[5787, 6523]",random
1157,2,"[7942, 224]",half_random
1158,2,"[4606, 5447]",sim_dissim
1159,2,"[7053, 5877]",random
1160,2,"[977, 6945]",half_random
1161,2,"[3761, 4921]",sim_dissim
1162,2,"[2050, 2142]",random
1163,2,"[2217, 6078]",half_random
1164,2,"[1916, 4514]",sim_dissim
1165,2,"[5084, 4069]",random
1166,2,"[8373, 3403]",half_random
1167,2,"[1800, 5502]",sim_dissim
1168,2,"[5980, 7613]",random
1169,2,"[5052, 7686]",half_random
1170,2,"[7629, 4514]",sim_dissim
1171,2,"[1411, 5490]",random
1172,2,"[561, 4788]",half_random
1173,2,"[7444, 1866]",sim_dissim
1174,2,"[89, 837]",random
1175,2,"[1881, 3209]",half_random
1176,2,"[7110, 4001]",sim_dissim
1177,2,"[3931, 6567]",random
1178,2,"[6982, 1272]",half_random
1179,2,"[5173, 5657]",sim_dissim
1180,2,"[2514, 3531]",random
1181,2,"[991, 1044]",half_random
1182,2,"[3181, 3325]",sim_dissim
1183,2,"[3861, 6650]",random
1184,2,"[2947, 4423]",half_random
1185,2,"[4712, 4208]",sim_dissim
1186,2,"[3736, 6136]",random
1187,2,"[2709, 6725]",half_random
1188,2,"[5502, 3470]",sim_dissim
1189,2,"[193, 7207]",random
1190,2,"[5509, 4747]",half_random
1191,2,"[2783, 4845]",sim_dissim
1192,2,"[4692, 1353]",random
1193,2,"[4853, 4750]",half_random
1194,2,"[6037, 4514]",sim_dissim
1195,2,"[5360, 1566]",random
1196,2,"[2709, 5439]",half_random
1197,2,"[181, 2641]",sim_dissim
1198,2,"[3806, 5017]",random
1199,2,"[3288, 6024]",half_random
1200,2,"[3559, 3542]",sim_dissim
1201,2,"[6400, 5996]",random
1202,2,"[4894, 1150]",half_random
1203,2,"[3243, 4514]",sim_dissim
1204,2,"[2768, 1680]",random
1205,2,"[6826, 958]",half_random
1206,2,"[137, 2156]",sim_dissim
1207,2,"[5058, 3299]",random
1208,2,"[4973, 5902]",half_random
1209,2,"[1123, 7444]",sim_dissim
1210,2,"[5245, 1459]",random
1211,2,"[7809, 4145]",half_random
1212,2,"[2156, 2759]",sim_dissim
1213,2,"[2020, 2583]",random
1214,2,"[1636, 1554]",half_random
1215,2,"[762, 5173]",sim_dissim
1216,2,"[3565, 5074]",random
1217,2,"[1902, 4891]",half_random
1218,2,"[8026, 5502]",sim_dissim
1219,2,"[5405, 4573]",random
1220,2,"[4707, 2552]",half_random
1221,2,"[4255, 3761]",sim_dissim
1222,2,"[1594, 2680]",random
1223,2,"[5256, 6719]",half_random
1224,2,"[4003, 181]",sim_dissim
1225,2,"[1171, 1668]",random
1226,2,"[5629, 8188]",half_random
1227,2,"[1127, 7444]",sim_dissim
1228,2,"[6029, 7140]",random
1229,2,"[4155, 6503]",half_random
1230,2,"[543, 2463]",sim_dissim
1231,2,"[6763, 6465]",random
1232,2,"[2486, 3008]",half_random
1233,2,"[5510, 6988]",sim_dissim
1234,2,"[1427, 6624]",random
1235,2,"[6731, 4797]",half_random
1236,2,"[5602, 7588]",sim_dissim
1237,2,"[4853, 966]",random
1238,2,"[3748, 6585]",half_random
1239,2,"[5818, 4514]",sim_dissim
1240,2,"[4632, 1846]",random
1241,2,"[872, 5989]",half_random
1242,2,"[6378, 4514]",sim_dissim
1243,2,"[2228, 2956]",random
1244,2,"[3731, 1424]",half_random
1245,2,"[1200, 5502]",sim_dissim
1246,2,"[7313, 6041]",random
1247,2,"[1414, 6314]",half_random
1248,2,"[5326, 1461]",sim_dissim
1249,2,"[4839, 2975]",random
1250,2,"[2386, 7383]",half_random
1251,2,"[657, 2270]",sim_dissim
1252,2,"[4855, 2260]",random
1253,2,"[8372, 7151]",half_random
1254,2,"[4146, 6564]",sim_dissim
1255,2,"[2358, 7359]",random
1256,2,"[5950, 2073]",half_random
1257,2,"[8096, 4921]",sim_dissim
1258,2,"[7050, 2107]",random
1259,2,"[4150, 5679]",half_random
1260,2,"[4876, 5290]",sim_dissim
1261,2,"[3183, 3834]",random
1262,2,"[5393, 962]",half_random
1263,2,"[297, 669]",sim_dissim
1264,2,"[5905, 7959]",random
1265,2,"[5514, 3856]",half_random
1266,2,"[8212, 657]",sim_dissim
1267,2,"[7382, 6572]",random
1268,2,"[1110, 6219]",half_random
1269,2,"[4083, 3715]",sim_dissim
1270,2,"[1843, 8225]",random
1271,2,"[7005, 6109]",half_random
1272,2,"[1923, 5290]",sim_dissim
1273,2,"[7036, 2410]",random
1274,2,"[4638, 5076]",half_random
1275,2,"[6302, 959]",sim_dissim
1276,2,"[7594, 5817]",random
1277,2,"[392, 634]",half_random
1278,2,"[5502, 6037]",sim_dissim
1279,2,"[7898, 7295]",random
1280,2,"[2016, 3763]",half_random
1281,2,"[4712, 3116]",sim_dissim
1282,2,"[5850, 7719]",random
1283,2,"[2198, 7483]",half_random
1284,2,"[4874, 4845]",sim_dissim
1285,2,"[5553, 3055]",random
1286,2,"[3554, 700]",half_random
1287,2,"[762, 181]",sim_dissim
1288,2,"[5319, 2602]",random
1289,2,"[3634, 3693]",half_random
1290,2,"[181, 4449]",sim_dissim
1291,2,"[4052, 662]",random
1292,2,"[5041, 1850]",half_random
1293,2,"[5173, 243]",sim_dissim
1294,2,"[66, 5900]",random
1295,2,"[6945, 4629]",half_random
1296,2,"[8026, 5502]",sim_dissim
1297,2,"[599, 1943]",random
1298,2,"[766, 4916]",half_random
1299,2,"[8132, 2156]",sim_dissim
1300,2,"[7488, 2538]",random
1301,2,"[3252, 1717]",half_random
1302,2,"[3715, 5450]",sim_dissim
1303,2,"[5195, 5529]",random
1304,2,"[1968, 3737]",half_random
1305,2,"[5728, 2722]",sim_dissim
1306,2,"[5229, 5831]",random
1307,2,"[7308, 6218]",half_random
1308,2,"[5502, 3463]",sim_dissim
1309,2,"[6386, 1050]",random
1310,2,"[5731, 2985]",half_random
1311,2,"[4921, 3838]",sim_dissim
1312,2,"[2359, 5481]",random
1313,2,"[1242, 2111]",half_random
1314,2,"[3325, 2401]",sim_dissim
1315,2,"[4399, 5159]",random
1316,2,"[7518, 1600]",half_random
1317,2,"[181, 896]",sim_dissim
1318,2,"[4208, 3288]",random
1319,2,"[1546, 2048]",half_random
1320,2,"[181, 6180]",sim_dissim
1321,2,"[8383, 3064]",random
1322,2,"[4885, 1130]",half_random
1323,2,"[6180, 3613]",sim_dissim
1324,2,"[4642, 5805]",random
1325,2,"[2881, 6483]",half_random
1326,2,"[3715, 2477]",sim_dissim
1327,2,"[117, 2215]",random
1328,2,"[343, 2973]",half_random
1329,2,"[7622, 5640]",sim_dissim
1330,2,"[5343, 6059]",random
1331,2,"[7110, 6517]",half_random
1332,2,"[5139, 3382]",sim_dissim
1333,2,"[5464, 4573]",random
1334,2,"[5228, 7847]",half_random
1335,2,"[5898, 4514]",sim_dissim
1336,2,"[662, 4330]",random
1337,2,"[8277, 3137]",half_random
1338,2,"[5818, 7444]",sim_dissim
1339,2,"[4985, 5390]",random
1340,2,"[788, 2624]",half_random
1341,2,"[5502, 5968]",sim_dissim
1342,2,"[729, 7857]",random
1343,2,"[6127, 981]",half_random
1344,2,"[2156, 5228]",sim_dissim
1345,2,"[2626, 5649]",random
1346,2,"[1018, 2190]",half_random
1347,2,"[181, 762]",sim_dissim
1348,2,"[4217, 8096]",random
1349,2,"[4750, 4457]",half_random
1350,2,"[3613, 357]",sim_dissim
1351,2,"[6362, 6627]",random
1352,2,"[6216, 4059]",half_random
1353,2,"[5310, 7444]",sim_dissim
1354,2,"[2314, 4443]",random
1355,2,"[2248, 703]",half_random
1356,2,"[583, 2156]",sim_dissim
1357,2,"[472, 4238]",random
1358,2,"[7978, 1416]",half_random
1359,2,"[3542, 6548]",sim_dissim
1360,2,"[7594, 4868]",random
1361,2,"[1937, 1636]",half_random
1362,2,"[181, 3116]",sim_dissim
1363,2,"[390, 4003]",random
1364,2,"[3254, 4880]",half_random
1365,2,"[8148, 181]",sim_dissim
1366,2,"[1903, 2729]",random
1367,2,"[3698, 3533]",half_random
1368,2,"[2656, 6962]",sim_dissim
1369,2,"[1014, 4274]",random
1370,2,"[1527, 569]",half_random
1371,2,"[4730, 1737]",sim_dissim
1372,2,"[580, 7449]",random
1373,2,"[6976, 7348]",half_random
1374,2,"[692, 6781]",sim_dissim
1375,2,"[4686, 3870]",random
1376,2,"[3135, 146]",half_random
1377,2,"[594, 5447]",sim_dissim
1378,2,"[6279, 5290]",random
1379,2,"[3597, 3941]",half_random
1380,2,"[2945, 7987]",sim_dissim
1381,2,"[6217, 7643]",random
1382,2,"[6450, 7969]",half_random
1383,2,"[8148, 181]",sim_dissim
1384,2,"[199, 1974]",random
1385,2,"[2927, 7944]",half_random
1386,2,"[1150, 4514]",sim_dissim
1387,2,"[7206, 6265]",random
1388,2,"[881, 4508]",half_random
1389,2,"[6660, 5326]",sim_dissim
1390,2,"[4172, 8164]",random
1391,2,"[8263, 1034]",half_random
1392,2,"[4514, 5898]",sim_dissim
1393,2,"[7820, 1955]",random
1394,2,"[7390, 3514]",half_random
1395,2,"[4921, 7346]",sim_dissim
1396,2,"[4304, 1127]",random
1397,2,"[644, 5912]",half_random
1398,2,"[5745, 1127]",sim_dissim
1399,2,"[2485, 2225]",random
1400,2,"[4542, 7862]",half_random
1401,2,"[7750, 5447]",sim_dissim
1402,2,"[2297, 1973]",random
1403,2,"[8014, 1396]",half_random
1404,2,"[543, 357]",sim_dissim
1405,2,"[1313, 892]",random
1406,2,"[2683, 3811]",half_random
1407,2,"[7444, 7356]",sim_dissim
1408,2,"[4552, 3046]",random
1409,2,"[3354, 3826]",half_random
1410,2,"[4255, 137]",sim_dissim
1411,2,"[767, 1339]",random
1412,2,"[7028, 4000]",half_random
1413,2,"[5173, 7603]",sim_dissim
1414,2,"[782, 6045]",random
1415,2,"[3470, 8226]",half_random
1416,2,"[2156, 4259]",sim_dissim
1417,2,"[5744, 2535]",random
1418,2,"[6955, 3715]",half_random
1419,2,"[2792, 5139]",sim_dissim
1420,2,"[4726, 6352]",random
1421,2,"[2117, 7635]",half_random
1422,2,"[5502, 3761]",sim_dissim
1423,2,"[1032, 104]",random
1424,2,"[7058, 949]",half_random
1425,2,"[2759, 5326]",sim_dissim
1426,2,"[3156, 5824]",random
1427,2,"[1080, 4946]",half_random
1428,2,"[4514, 3110]",sim_dissim
1429,2,"[1669, 7660]",random
1430,2,"[6882, 6239]",half_random
1431,2,"[959, 8150]",sim_dissim
1432,2,"[361, 8005]",random
1433,2,"[422, 6917]",half_random
1434,2,"[1792, 4712]",sim_dissim
1435,2,"[4203, 242]",random
1436,2,"[5224, 5811]",half_random
1437,2,"[7444, 4899]",sim_dissim
1438,2,"[7715, 1598]",random
1439,2,"[4140, 2364]",half_random
1440,2,"[5502, 3625]",sim_dissim
1441,2,"[5492, 2505]",random
1442,2,"[7452, 3484]",half_random
1443,2,"[563, 2270]",sim_dissim
1444,2,"[3251, 1170]",random
1445,2,"[1679, 6147]",half_random
1446,2,"[1678, 4514]",sim_dissim
1447,2,"[6634, 6056]",random
1448,2,"[5268, 4066]",half_random
1449,2,"[435, 543]",sim_dissim
1450,2,"[3302, 2306]",random
1451,2,"[2441, 223]",half_random
